GEO_ID,snow depth,% below poverty,% civilian unemployed,% capita income,% no high school,% 65 older,% 17 younger,% household disability,% single parent household,% minority,% not well english,% multi unit,% mobile homes,% crowding,% no vehicle,% group quarters,historical requests,neighbor historical request,Lon,Lat,311_requests
360290044013,167.7439291,0.252407501,0.011730205,27913,0.065420561,0.177901673,0.216421693,0.439450687,0.700712589,0.876837304,0.021917808,0.014687882,0,0,0.220973783,0,0.085149518,0.115192488,331996,325982,2
360290025022,212.771417,0.104438642,0,53319,0.017094017,0.464751958,0.036553525,0.03539823,1,0.971279373,0,0,0,0,0.17699115,0.028720627,0.138381201,0.244022653,327403,320966,2
360290036004,177.6651843,0.237042683,0.295825771,19474,0.211937716,0.285823171,0.115091463,0.355513308,0.183673469,0.972560976,0.038871951,0,0,0.081749049,0.287072243,0.131859756,0.108993902,0.195220271,330564,324157,2
360290169003,179.0483,0.301549464,0.117647059,34549,0.113752122,0.250572082,0.187643021,0.433168317,0.8,0.411899314,0,0.514563107,0,0.01980198,0.235148515,0.040045767,0.155606407,0.142248404,327014,324131,2
360290040022,156.0165965,0.200612557,0.109414758,27371,0.057934509,0.050535988,0.300153139,0.222222222,0.31122449,0.477794793,0,0.159744409,0,0.072916667,0.322916667,0.009188361,0.182235835,0.196816073,328991,326373,2
360290034003,184.023202,0.119815668,0.002364066,81451,0.146341463,0.126728111,0.286866359,0.498607242,0.785046729,1,0,0,0,0,0.298050139,0,0.120967742,0.162632815,328933,323969,2
360290038002,192.9496011,0.175990676,0.25862069,18331,0.280163599,0.062937063,0.233100233,0.176678445,0.191860465,1,0.01547619,0,0,0,0.243816254,0,0.108391608,0.152579664,332117,323956,2
360290052013,164.9135621,0.07615894,0,33275,0.056603774,0.097701149,0.221264368,0.303249097,0.142857143,0.58045977,0.004643963,0.111111111,0,0.198555957,0.144404332,0.165229885,0.140804598,0.135638247,328565,325523,2
360290007001,310.2980689,0.010221465,0.050209205,57467,0.017948718,0.260647359,0.31516184,0.125,0.254054054,0.115843271,0,0,0,0,0,0,0.110732538,0.1195885,331856,315465,2
360290006001,295.5629475,0.020886616,0.049075391,35329,0.011065812,0.124467178,0.229752771,0.167883212,0.531007752,0.283034953,0,0,0.013913043,0,0.033368092,0,0.094202899,0.108710855,330687,315623,2
360290163001,251.5657167,0.549132948,0.472222222,13414,0.140243902,0.098265896,0.271676301,0.712280702,0.722222222,0.306358382,0.008941878,0,0.026706231,0,0.456140351,0,0.215317919,0.204944398,329175,319198,2
360290164003,227.2549656,0.214285714,0.135802469,23643,0.137447405,0.060150376,0.131578947,0.43594306,0.844262295,0.854323308,0.036489152,0.392739274,0,0.028469751,0.197508897,0,0.052631579,0.182886979,327164,319633,2
360290043001,150.6906358,0.299657534,0,16933,0.066298343,0.155821918,0.272260274,0.041152263,0.264150943,0.511986301,0,0,0,0,0.267489712,0.011986301,0.202054795,0.12695839,331828,327365,2
360290058022,135.8870759,0.351488744,0.078804348,23123,0.209587514,0.11328976,0.249818446,0.179245283,0.400641026,0.543209877,0.11866969,0.015734266,0,0,0.169811321,0,0.135802469,0.156434345,323381,327688,2
360290016021,222.6864823,0.341630901,0.221428571,17321,0.19047619,0.2472103,0.182832618,0.436988543,0.174603175,0.760515021,0.139273356,0.041984733,0,0,0.332242226,0.011158798,0.214592275,0.200828165,329071,320892,2
360290033021,191.2017732,0.424290221,0.137809187,15285,0.335748792,0.154574132,0.285488959,0.515021459,0.234939759,0.695583596,0,0,0,0,0.60944206,0,0.203470032,0.170635933,328176,323119,2
360290050001,163.7515868,0.227923628,0.058,46630,0.059334298,0.116113744,0.117298578,0.158362989,0.14893617,0.328199052,0.053884712,0.276422764,0,0,0.199288256,0.014218009,0.204976303,0.140551234,326432,327352,2
360290042001,165.6529162,0.250340136,0.023489933,28347,0.174664107,0.219047619,0.246258503,0.254681648,0.407692308,1,0.066255778,0,0,0.041198502,0.314606742,0,0.145578231,0.149354514,330990,326370,2
360290057001,140.4576827,0.798722045,0,8725,0.248201439,0.039936102,0.47284345,0.391304348,1,0.931309904,0.308394161,0.359183673,0,0.104347826,0.817391304,0,0.154952077,0.132396174,324394,327704,2
360290029001,213.0677353,0.542016807,0.180952381,9447,0.137767221,0.176066025,0.301237964,0.666666667,0,0.878954608,0.00798722,0,0,0,0.465753425,0.119669876,0.140302613,0.197504545,331226,322901,2
360290008004,306.4468312,0.066549912,0,51605,0.03286385,0.129597198,0.210157618,0.032258065,0,0.04028021,0,0.048387097,0,0,0,0,0.145359019,0.110502422,331452,315829,2
360290047012,155.406201,0.305867665,0.17414966,23424,0.162132753,0.083281541,0.280298322,0.297478992,0.671171171,1,0.014388489,0,0,0,0.233613445,0,0.091982598,0.149894395,330883,326725,2
360290009003,300.9588486,0.092369478,0.059096176,40839,0.039735099,0.126907631,0.082730924,0.162751678,0.737864078,0.155823293,0.000845309,0.069536424,0,0,0.093959732,0.004016064,0.077911647,0.121174565,331222,316656,2
360290033023,190.027913,0.073834197,0.149350649,22806,0.109589041,0.159326425,0.243523316,0.489270386,0.520231214,0.983160622,0,0.054862843,0,0.042918455,0.08583691,0,0.260362694,0.177111852,328290,323572,3
360290071023,193.1988771,0.429042904,0.119760479,26021,0.221461187,0.087458746,0.143564356,0.123376623,0.747126437,0.737623762,0.325663717,0.255319149,0,0,0.334415584,0,0.156765677,0.215799483,325631,321419,3
360290046011,155.5356674,0.278145695,0.01179941,31078,0.130750605,0.188741722,0.07781457,0.1886121,0.191489362,0.387417219,0.014900662,0,0,0,0.359430605,0,0.152317881,0.149529454,329646,328414,3
360290023001,259.0790622,0.209055877,0.085365854,26562,0.297752809,0.132947977,0.278420039,0.460957179,0.606498195,0.387283237,0.051102204,0.020979021,0,0.035264484,0.166246851,0,0.145472062,0.174621753,332168,320671,3
360290069014,171.2011694,0.492592593,0,75020,0.462121212,0.22962963,0.238888889,0.652173913,0.15503876,0.583333333,0.150627615,0.244582043,0,0,0.56187291,0,0.177777778,0.109055278,324721,323009,3
360290049023,171.1869651,0.128834356,0,49169,0.057842047,0.189161554,0,0.265734266,0,0.154396728,0.034764826,0.128824477,0,0,0.031468531,0.003067485,0.178936605,0.111649216,327012,327430,3
360290036003,189.6994543,0.07771261,0.08677686,15292,0.229398664,0.183284457,0.278592375,0.452261307,0.110526316,0.976539589,0.214506173,0.046413502,0,0.115577889,0.381909548,0,0.137829912,0.198227323,330797,323419,3
360290017002,237.9161072,0.366300366,0,20474,0.304597701,0.201465201,0.22954823,0.378723404,0.265306122,0.431013431,0.046113307,0,0,0.09787234,0.187234043,0.006105006,0.189255189,0.209028058,328880,319934,3
360290045002,151.0578749,0.127721335,0.032943677,40379,0.013143483,0.070503597,0.083453237,0.229802513,0.801724138,0.927338129,0,0.243006993,0,0,0.077199282,0.008633094,0.078417266,0.138141615,329772,326832,3
360290008002,291.935637,0.17496112,0.161556604,40029,0.033745782,0.099845201,0.205108359,0.2864494,0.401015228,0.116099071,0,0,0,0,0.10806175,0,0.147832817,0.12872788,330535,316640,3
360290024001,252.1347198,0.046532847,0.015822785,36778,0.102372035,0.083557951,0.209344115,0.213157895,0.720670391,0.174303684,0,0,0,0,0.134210526,0,0.128481581,0.160797549,331862,321096,3
360290008001,295.3485233,0.05344296,0.020220588,30061,0.209580838,0.162384378,0.21274409,0.303116147,0.183246073,0.274409044,0.035106383,0.016997167,0,0,0.016997167,0,0.112024666,0.107163062,330685,316009,3
360290033012,185.857,0.180041152,0.063291139,43770,0.288762447,0.327160494,0.134773663,0.277310924,0.225806452,0.933127572,0.084862385,0.034862385,0,0,0.289915966,0,0.158436214,0.183960483,328570,324259,3
360290024003,238.131194,0.34109817,0.061696658,21443,0.296127563,0.098169717,0.231281198,0.28959276,1,0.116472546,0,0,0.062091503,0,0.226244344,0,0.264559068,0.190273744,331314,321364,3
360290006004,299.9051969,0.021008403,0.098591549,41930,0.120980092,0.338440111,0.08913649,0.26645768,1,0.034818942,0,0,0,0,0.065830721,0.005571031,0.183844011,0.119501192,330794,314688,3
360290023004,254.2290526,0.484340045,0.099773243,17339,0.267993874,0.061521253,0.214765101,0.584245077,0.56875,0.544742729,0.020737327,0.198782961,0,0,0.297592998,0.011185682,0.201342282,0.20690811,331254,320761,3
360290065014,165.5979173,0.177130045,0.01384083,30290,0,0.235426009,0.096412556,0.073578595,0,0.219730942,0.004587156,0,0,0,0.193979933,0,0.206278027,0.207169616,325216,324082,3
360290033022,191.0902691,0.170977011,0.120743034,21773,0.121082621,0.319011815,0.226638024,0.491349481,0.312796209,0.817400644,0.01416122,0.063981043,0,0,0.498269896,0.252416756,0.149301826,0.181107651,328547,323036,3
360290010001,303.0999385,0.200723327,0.109852775,31603,0.112299465,0.027124774,0.122061483,0.263888889,0.466666667,0.037974684,0,0.025333333,0,0,0.164930556,0,0.127486438,0.120619104,332124,316544,3
360290164004,246.370504,0.379685611,0.05952381,19509,0.305007587,0.021765417,0.107617896,0.554166667,1,0.085852479,0,0.069767442,0,0.129166667,0.245833333,0,0.142684401,0.22565312,328180,318837,3
360290043006,172.5346995,0.382746051,0,15461,0.098920863,0.17253949,0.278250304,0.185303514,0.310043668,1,0,0,0,0,0.194888179,0,0.151883354,0.142583618,331445,326543,3
360290061001,170.0935133,0.298122066,0.10653753,21154,0.114238411,0.066901408,0.232394366,0.358490566,0.650793651,0.737089202,0.042527339,0,0,0,0.438679245,0,0.246478873,0.157680437,324090,324013,3
360290007003,312.4984243,0.073746313,0,37706,0.140468227,0.262536873,0.088495575,0.275,0,0.07079646,0,0,0,0,0,0.050147493,0.194690265,0.116646876,331914,314718,3
360290165001,214.9114302,0.171919771,0.037593985,46427,0.087215064,0.025787966,0.068051576,0.054127199,0.569620253,0.49713467,0,0.910904255,0,0.01623816,0.129905277,0.25,0.335959885,0.169726301,326244,320065,3
360290052022,176.0642467,0.377099237,0.065217391,26037,0.123287671,0.142748092,0.267938931,0.288248337,0.226837061,0.872519084,0.086021505,0,0,0.015521064,0.159645233,0,0.132061069,0.182412827,328544,324851,3
360290001101,298.0725009,0.147147147,0.025062657,24233,0.113924051,0.225373134,0.125373134,0.496621622,0.1625,0.343283582,0,0,0,0,0,0.007462687,0.097014925,0.137625121,329991,314960,3
360290040021,162.1379362,0.436090226,0.086614173,20774,0.147448015,0.193984962,0.17443609,0.267857143,0,0.956390977,0.272141707,0,0,0,0.325,0,0.230075188,0.189355925,329039,325440,3
360290023003,254.3098963,0.216513761,0.16838488,28005,0.114197531,0.089500861,0.282271945,0.397379913,0.551724138,0.666092943,0,0.062745098,0,0,0.174672489,0,0.180722892,0.219409601,331400,320565,3
360290045003,155.8115073,0.078089462,0.02345679,52280,0.044585987,0.246398787,0.119787718,0.176012461,0.139240506,0.113722517,0,0.066934404,0,0,0.023364486,0.018195603,0.128885519,0.134183246,329068,327892,3
360290044022,159.8964019,0.17752235,0.385356455,24056,0,0.14559387,0.307790549,0.036144578,0.726804124,0.900383142,0,0,0,0.078313253,0.177710843,0,0.140485313,0.146429392,331487,325467,3
360290055001,157.4492958,0.227984344,0.116104869,21146,0.326953748,0.089041096,0.286692759,0.224770642,0.646616541,0.35518591,0.075132275,0.090551181,0,0.084862385,0.371559633,0,0.175146771,0.163301591,325466,326834,3
360290065013,165.1820344,0.052730697,0.141221374,40736,0.01216545,0.248587571,0.141242938,0.176282051,0.08,0.024482109,0,0.008823529,0,0,0.105769231,0,0.222222222,0.184291501,325411,324086,3
360290171003,158.893312,0.228873239,0.054054054,26053,0.103703704,0.065140845,0.25528169,0.150470219,1,0.306338028,0.015122873,0.042505593,0,0.037617555,0.429467085,0,0.288732394,0.180129983,324982,324761,3
360290027041,206.2256666,0.821917808,0.351648352,4604,0.167539267,0.071232877,0.706849315,0.162601626,0.866,0.794520548,0.155597723,0,0.095238095,0.113821138,0.073170732,0,0.139726027,0.168803784,329696,322287,3
360290019002,283.0037112,0.043735225,0.06612411,32449,0.044283414,0.134751773,0.234042553,0.283540802,0.371212121,0.211583924,0,0,0,0,0.138312586,0,0.108156028,0.210697569,332111,318608,3
360290050002,157.017598,0.315508021,0,26164,0.0968523,0.185383244,0.126559715,0.117346939,1,0.278074866,0,0.048780488,0,0.066326531,0.020408163,0.01426025,0.165775401,0.126426916,326493,328003,3
360290024004,241.2326852,0.114624506,0.236619718,21078,0.09978308,0.197628458,0.335968379,0.285714286,0,0.507246377,0.014005602,0,0,0,0.263975155,0,0.179183136,0.12987313,332159,321508,3
360290011001,284.7960308,0.227526663,0.044444444,26498,0.242683797,0.200200702,0.229302559,0.431155779,0.542654028,0.351731059,0.031815688,0.141491396,0,0,0.062311558,0.002508781,0.096838936,0.161379494,331633,317870,3
360290042003,160.3153057,0.481624758,0.191780822,14636,0,0.119922631,0.352030948,0.468965517,0.657657658,1,0,0,0,0,0.562068966,0,0.20696325,0.16848132,331004,325528,3
360290040033,149.5523085,0.173492182,0.044802867,23727,0.152199762,0.153387937,0.306775875,0.251559252,0.490291262,0.950856292,0.09478673,0,0,0.014553015,0.243243243,0,0.128816083,0.177334266,329355,326104,3
360290071031,190.2607582,0.229299363,0,40398,0.030701754,0.054140127,0,0.042372881,0,0.197452229,0,0.101190476,0,0,0.190677966,0,0.168789809,0.174482992,325269,321943,3
360290059003,143.7878052,0.145135566,0,35943,0.014204545,0.130781499,0.371610845,0.611538462,0,0.566188198,0,0.099447514,0,0,0.273076923,0,0.192982456,0.120630958,324141,326654,3
360290010002,302.5,0.420600858,0,18035,0.149377593,0.226037196,0.310443491,0.65625,0.285714286,0.618025751,0.02349486,0,0,0,0,0,0.145922747,0.120619104,331941,317002,3
360290168022,187.7703697,0.262449529,0.035608309,30791,0.080733945,0.160206718,0.210594315,0.435215947,0.702898551,0.897932817,0,0.015801354,0,0.03654485,0.189368771,0.07622739,0.201550388,0.202323626,327546,323495,3
360290029004,208.4028593,0.332920792,0.058035714,25772,0.036259542,0.089108911,0.254950495,0.22962963,0.568306011,0.972772277,0.012594458,0,0.025974026,0,0.138271605,0,0.201732673,0.19535153,330199,322718,3
360290068021,176.5303098,0.249635036,0,40951,0.017175573,0.081751825,0.16350365,0.380630631,0.455357143,0.255474453,0.04400607,0.508264463,0,0,0.308558559,0.01459854,0.309489051,0.216594288,325893,322215,3
360290055003,149.0446272,0.488262911,0.064171123,16944,0.055900621,0.067605634,0.351173709,0.379781421,0.248663102,0.582159624,0.091365462,0,0,0.06284153,0.229508197,0.020657277,0.138967136,0.140183629,324620,326232,3
360290017001,240.1171585,0.401258851,0.240589198,18611,0.149944873,0.098248286,0.233054075,0.441707718,0.281407035,0.375476009,0.067062818,0.129082426,0,0.034482759,0.341543514,0,0.189642041,0.211499082,329590,320055,3
360290066011,179.9201693,0.451038576,0.260869565,21019,0.106666667,0.06231454,0.275964392,0.270114943,0.806451613,0.65578635,0.21474359,0.193650794,0,0,0.408045977,0,0.24925816,0.213239309,325430,323685,3
360290058021,135.0788651,0.443249701,0.115183246,18932,0.291233284,0.157706093,0.11827957,0.407925408,0.515151515,0.514934289,0.132616487,0.122844828,0,0.016317016,0.596736597,0,0.210274791,0.156575072,323882,328017,4
360290033011,188.8028497,0.395807645,0.03525641,20817,0.045627376,0.132555673,0.2873807,0.032520325,1,0.769883351,0.008383234,0.051851852,0,0,0.276422764,0.139978791,0.241781548,0.15646946,328140,324396,4
360290011002,280.3961965,0.091580502,0.029761905,32484,0.082191781,0.270310192,0.149187592,0.142394822,0.891089109,0.023633678,0,0,0,0,0.132686084,0,0.184638109,0.153560629,330789,317599,4
360290055002,163.5273335,0.520291363,0.075675676,18872,0.194533762,0.106139438,0.20603538,0.348979592,0.232323232,0.477627471,0.123931624,0.060150376,0,0.059183673,0.495918367,0.003121748,0.221644121,0.125651962,325072,326516,4
360290049011,175.6468585,0.19047619,0,44587,0.180194805,0.317006803,0.027210884,0.3401222,1,0.20952381,0,0.02715655,0,0,0.226069246,0.008163265,0.107482993,0.105984368,327563,327223,4
360290009001,289.5207568,0.041067762,0,36338,0.014457831,0.316221766,0.147843943,0.477876106,0.152777778,0.006160164,0,0,0,0,0.044247788,0,0.137577002,0.167323252,330622,317277,4
360290038001,196.6139436,0.536420102,0.105968331,17143,0.114837398,0.068012752,0.306057386,0.421974522,1,0.858129649,0.029034059,0,0,0.049363057,0.25955414,0.005844846,0.074920298,0.131359631,332106,324407,4
360290047022,151.7645984,0.318905156,0.063865546,24480,0,0.091024825,0.164863144,0.149390244,0.857142857,0.953532782,0,0.305,0,0,0.446646341,0,0.12221515,0.129882579,330254,327034,4
360290051003,157.3716258,0.151414309,0.057692308,41147,0.039130435,0.212978369,0,0.042959427,0,0.387687188,0,0,0,0,0.22673031,0,0.161397671,0.119548169,327123,328498,4
360290031002,199.2082525,0.155120482,0,19330,0.107216495,0.30873494,0.195783133,0.473913043,0,0.899096386,0.055722892,0,0,0,0.147826087,0,0.140060241,0.168951924,327708,322028,4
360290054003,170.0706678,0.011286682,0.109540636,62776,0.028614458,0.202031603,0.178329571,0.306306306,0,0.266365688,0,0,0,0,0.03003003,0,0.100451467,0.113246693,326163,326210,4
360290035011,203.2355938,0.288848263,0.247311828,24182,0.163814181,0.323583181,0.219378428,0.245059289,0.148514851,0.992687386,0.011650485,0.055172414,0,0,0.482213439,0.018281536,0.180987203,0.177633935,329775,322786,4
360290001103,272.8551594,0.12890625,0.035519126,21980,0.136915078,0.180989583,0.21875,0.221864952,0.833333333,0.177083333,0,0,0,0,0.07073955,0,0.223958333,0.298044299,328420,315988,4
360290031003,190.2301054,0.040345821,0,45621,0.151975684,0.126801153,0.051873199,0.035211268,1,0.636887608,0.027355623,0.140992167,0,0,0.281690141,0.031700288,0.262247839,0.157939744,327394,322179,4
360290027031,213.4913069,0.811748999,0.035190616,8253,0.356617647,0.054521277,0.347074468,0.394265233,0.265225933,0.916888298,0.22697126,0.292217327,0,0.03046595,0.564516129,0.029255319,0.218085106,0.188406093,329275,321961,4
360290042005,152.571,0.360561056,0.225512528,16556,0.137829912,0.073432343,0.339933993,0.498714653,0.912621359,0.992574257,0.029676259,0.028634361,0,0,0.205655527,0,0.129537954,0.13673268,330631,326269,4
360290035012,182.3772577,0.491631799,0,15798,0.114967462,0.078451883,0.418410042,0.095115681,0.476489028,0.987447699,0.162192394,0.074688797,0,0.269922879,0.503856041,0,0.126569038,0.192853474,330018,323345,4
360290029002,210.9752646,0.793548387,0.049586777,8503,0.40569395,0.1617357,0.42209073,0.293193717,0.261627907,0.950690335,0.144086022,0,0,0,0.303664921,0,0.25443787,0.197623205,330930,322879,4
360290166002,209.7544353,0.518207283,0,8934,0.676470588,0.526610644,0.210084034,0.829411765,1,0.879551821,0.205787781,0.199029126,0,0.005882353,0.758823529,0.028011204,0.260504202,0.167605616,328963,322146,4
360290024005,229.3806451,0.295536791,0.077151335,18329,0.514680484,0.06377858,0.202166065,0.378516624,0,0.600481348,0.057104914,0,0,0,0.345268542,0.004813478,0.286401925,0.202324987,330602,321377,4
360290037002,188.0823032,0.340839304,0.063451777,20426,0.22875817,0.042988741,0.331627431,0.531976744,1,0.830092119,0,0,0,0,0.569767442,0.006141249,0.22517912,0.202579653,331762,323494,4
360290034005,178.578982,0.262187088,0.324675325,17957,0.047882136,0.177545692,0.251958225,0.683046683,1,0.754569191,0,0.123173278,0,0,0.459459459,0.009138381,0.114882507,0.190429819,329443,324152,4
360290167002,280.2788858,0.41588785,0.328912467,26733,0.188065099,0.168224299,0.138629283,0.293849658,1,0.41588785,0,0,0.030245747,0,0.507972665,0,0.235202492,0.242635594,331776,319142,4
360290063023,169.9086729,0.183168317,0.086092715,73436,0.031690141,0.183168317,0.059405941,0.182186235,0.291666667,0.131188119,0,0.033707865,0,0,0.036437247,0,0.282178218,0.164414315,326404,324892,4
360290009002,295.8413284,0.102189781,0.051886792,30019,0.023752969,0.195255474,0.217153285,0.401486989,0.294117647,0.217153285,0,0,0,0,0.037174721,0,0.198905109,0.127110904,330988,316963,4
360290163002,251.3879604,0.180043384,0,25914,0.081012658,0.119305857,0.125813449,0.376811594,0.637931034,0.260303688,0,0,0,0,0.134057971,0,0.295010846,0.230348077,330465,319620,4
360290066013,180.8012289,0.06122449,0,21493,0.190600522,0.083487941,0.278293135,0.121848739,0,0.777365492,0.084033613,0.079545455,0,0.054621849,0.12605042,0,0.33580705,0.224058001,325336,323535,4
360290170002,166.3251032,0.275635767,0.3012939,21589,0.185221675,0.289581624,0.127973749,0.436532508,1,0.99097621,0,0,0,0,0.236842105,0.013945857,0.182936833,0.200162762,330130,324994,4
360290030003,213.3171365,0.045936396,0,20604,0,0.097173145,0.439929329,0.191780822,0.16064257,0.913427562,0.164,0.162790698,0,0,0,0.045936396,0.270318021,0.19875673,331593,322938,4
360290046014,143.9933069,0.177304965,0.023880597,45626,0,0.173049645,0.266666667,0.210714286,0.079787234,0.320567376,0,0.175925926,0,0,0.132142857,0,0.238297872,0.140767696,330356,328347,4
360290067011,176.5481457,0.274170274,0,38976,0.024,0.053391053,0,0.057742782,0,0.282828283,0.077922078,0.081927711,0,0,0.175853018,0,0.473304473,0.191813121,325468,323109,4
360290019003,277.6568959,0.494252874,0,18453,0.217687075,0.210180624,0.167487685,0.241758242,0.088235294,0.082101806,0.078333333,0,0,0.084249084,0.091575092,0,0.256157635,0.237052722,331700,318785,4
360290041001,170.0029764,0.456452638,0.055258467,13533,0.170967742,0.086404066,0.367217281,0.225746269,0.863888889,0.99047014,0.06028076,0.075983718,0,0,0.220149254,0,0.148030496,0.174213907,330955,325028,4
360290044012,173.2102458,0.240618102,0.192307692,21400,0.273781903,0.114790287,0.376379691,0.344387755,0.960912052,0.954746137,0,0,0,0,0.079081633,0,0.184326711,0.142362884,331435,326036,4
360290164005,237.0484837,0.402439024,0,14484,0.390243902,0.219512195,0,0.352941176,0,0.402439024,0,0.396226415,0,0,0.431372549,0,0.43902439,0.180039393,327446,319040,4
360290035022,198.201646,0.052092229,0.08993576,33914,0.251173709,0.242527754,0.261315115,0.317427386,0.092465753,0.994876174,0.021636877,0,0,0,0.087136929,0,0.157984629,0.179183815,329105,322906,4
360290063015,161.2171859,0.120805369,0,71803,0,0.120805369,0.070469799,0.17218543,1,0.197986577,0.067114094,0.264900662,0,0,0.264900662,0,0.469798658,0.193410376,325450,325095,4
360290043002,150.2223553,0.5,0.045714286,34801,0.042600897,0.137982196,0.212166172,0.66873065,1,0.890207715,0,0,0,0,0.13622291,0,0.160237389,0.179356198,331478,326870,4
360290028021,215.8500525,0.359726295,0.092,17134,0.202702703,0.069158879,0.26635514,0.302816901,0.703125,0.862616822,0.101577909,0.034926471,0,0.035211268,0.230046948,0.100934579,0.201869159,0.184273773,330613,322309,4
360290045006,167.0590669,0,0,72700,0,0.246478873,0.122065728,0.204724409,0.653846154,0.084507042,0,0,0,0,0,0,0.129107981,0.133938021,329069,327518,4
360290044014,162.6204777,0.065789474,0.033573141,31595,0.074144487,0.200292398,0.141812865,0.255506608,0.762886598,0.934210526,0,0.067829457,0,0,0.13215859,0,0.138888889,0.098500041,332222,326559,4
360290037001,195.818449,0.211948791,0.028571429,22564,0.191919192,0.109219858,0.338297872,0.201267829,0.861904762,0.987943262,0.036021926,0.042674253,0,0,0.350237718,0.00212766,0.134042553,0.184772738,331759,324183,4
360290014031,228.286,0.309222423,0.105263158,33146,0.212981744,0.314647378,0.032549729,0.545012165,1,1,0,0.516129032,0,0.02919708,0.520681265,0,0.103074141,0.123105955,327682,319974,4
360290036001,189.2406643,0.558095238,0,15493,0.212707182,0.068571429,0.217142857,0.320143885,0.859649123,1,0.081904762,0,0.050938338,0,0.111510791,0,0.316190476,0.201034447,331027,324106,4
360290029003,210.6729278,0.176470588,0.32,20400,0.218934911,0.073529412,0.294117647,0.259259259,1,0.944852941,0,0,0,0,0.324074074,0,0.253676471,0.207277289,330594,322835,4
360290015003,221.0503539,0.068877551,0.078512397,37267,0.08852459,0.232142857,0.102040816,0.372972973,1,0.829081633,0.015584416,0,0,0,0.172972973,0,0.227040816,0.22008696,328195,320504,4
360290034002,174.757568,0.313929314,0.202797203,18488,0.222222222,0.16563147,0.161490683,0.053278689,0.276315789,1,0,0,0,0,0.631147541,0,0.186335404,0.221856409,330039,324133,4
360290166004,211.2417979,0.039175258,0.05907173,25468,0.095671982,0.083333333,0.128968254,0.351020408,1,0.970238095,0.001984127,0.067137809,0,0,0.326530612,0.063492063,0.204365079,0.198836375,328187,321443,4
360290033014,189.3962474,0.094373866,0.080838323,31093,0.230769231,0.359346642,0.130671506,0.25566343,0,0.914700544,0,0.022535211,0,0,0.200647249,0,0.197822142,0.19044856,328106,324057,4
360290037004,191.5234773,0.229950319,0.15049505,18328,0.159436009,0.106458481,0.212916962,0.551894563,0.31358885,0.973740241,0.026354319,0,0,0.074135091,0.390444811,0.004968062,0.180269695,0.222930342,331353,323680,4
360290035021,186.2171164,0.299007444,0.15443038,17423,0.12593985,0.146401985,0.253101737,0.357923497,0.493421053,1,0.010498688,0.163310962,0,0,0.428961749,0,0.187344913,0.174894535,329135,323447,4
360290041002,177.9342461,0.186234818,0.086580087,21063,0.141880342,0.102226721,0.356275304,0.146608315,0.78041543,1,0,0,0,0,0.282275711,0,0.191295547,0.160208469,331650,324921,4
360290170001,170.5339871,0.042769857,0.049180328,45450,0.076112412,0.106924644,0.073319756,0.226980728,1,0.958248473,0,0,0,0,0.263383298,0,0.146639511,0.173981747,330557,324956,4
360290041004,181.9237748,0.112535613,0.039630119,32434,0.180469716,0.150997151,0.185185185,0.370300752,0.219895288,0.946581197,0.010542169,0,0.026277372,0.071428571,0.133458647,0,0.148148148,0.115460723,332122,324962,4
360290039011,154.991385,0.465135357,0.06284153,17774,0.428057554,0.163248564,0.247744053,0.341232227,0.394736842,0.919606235,0.061036789,0.136912752,0,0.014218009,0.447077409,0.007383101,0.141099262,0.164255281,330142,325798,4
360290015001,229.454751,0.173228346,0.04,26089,0.082568807,0.125984252,0.241469816,0.341085271,0.919463087,0.940944882,0,0,0,0,0.352713178,0.009186352,0.24671916,0.173713572,328428,320172,4
360290011003,275.4984512,0.341500766,0,24093,0.197278912,0.257274119,0.073506891,0.540669856,1,0,0,0.299765808,0.051522248,0,0.466507177,0.036753446,0.266462481,0.196340373,330661,318144,4
360290006002,297.5073346,0.114285714,0,34116,0.026030369,0.168421053,0.306766917,0.229559748,0.137254902,0.030075188,0.001642036,0,0,0,0.279874214,0.007518797,0.120300752,0.101996789,330848,315272,4
360290025023,204.3686943,0.431616341,0.138392857,23476,0.170316302,0.179396092,0.195381883,0.217391304,0.427272727,0.941385435,0.012320329,0.169892473,0,0,0.244147157,0.010657194,0.275310835,0.199651561,327425,321347,4
360290163003,266.6157548,0.184892897,0.060240964,20468,0.483076923,0.164599775,0.1578354,0.495575221,0.315217391,0.20518602,0,0.094713656,0,0,0.318584071,0,0.204058625,0.208646297,329483,318351,4
360290167001,277.1409108,0.129296236,0.021097046,33694,0.084479371,0.127659574,0.10801964,0.435087719,1,0.144026187,0,0,0,0,0.087719298,0,0.29787234,0.239255084,332062,319246,4
360290050003,156.3347072,0.159165752,0.018518519,30436,0.055469954,0.04451683,0.212812161,0.117768595,0.73006135,0.513572204,0,0,0,0,0.185950413,0,0.144408252,0.132891182,326221,328090,4
360290034001,175.6003253,0.663636364,0.194805195,18258,0.299107143,0.148484848,0.012121212,0.674157303,0,1,0,0,0,0,0.775280899,0,0.348484848,0.190664005,330231,324144,4
360290002002,282.0484076,0.27184466,0.108823529,22876,0.019157088,0.208737864,0.03236246,0.301948052,0.5,0.419093851,0.088815789,0,0.029649596,0,0.324675325,0,0.155339806,0.381034825,330068,316667,4
